batch_id,gas_name,concentration_ppm,PC1,PC2
3,Ethylene,50.0,4.045160061930978,0.31151962879777534
3,Ethylene,25.0,6.320032885290173,0.4948999684792278
3,Ethylene,25.0,6.61458978255983,0.47430895296580067
3,Ethylene,25.0,5.966541747269024,0.2984987375981837
3,Ethylene,25.0,6.539467223504743,0.39490570731281216
3,Ethylene,25.0,6.565365670813582,0.36209629998027165
3,Ethylene,25.0,6.5370866548290305,0.3354699459029574
3,Ethylene,25.0,6.51206653496278,0.32407244114188405
3,Ethylene,25.0,6.529681974881024,0.32476174189799456
3,Ethylene,25.0,6.498198837490475,0.2979825415594146
3,Ethylene,25.0,6.518292993374432,0.295511418561842
3,Ethylene,25.0,6.578614469801543,0.3446768996522673
3,Ethylene,25.0,6.57083017543111,0.3239378513494047
3,Ethylene,25.0,6.590914872625654,0.34205108050966954
3,Ethylene,25.0,6.62666274825911,0.35670371231083103
3,Ethylene,25.0,6.580141676911441,0.3334917768683917
3,Ethylene,25.0,6.566460287842267,0.33231338832770696
3,Ethylene,25.0,6.546957067072416,0.31524215938871714
3,Ethylene,25.0,6.5409211101057085,0.31777715785000477
3,Ethylene,25.0,6.55646508386389,0.3413816132135195
3,Ethylene,25.0,6.6013254426282435,0.34597154891045395
3,Ethylene,25.0,6.548749572721472,0.32503402794506964
3,Ethylene,25.0,6.5692239990507,0.3404074559965156
3,Ethylene,25.0,6.616403314502108,0.36105865238967494
3,Ethylene,25.0,6.594030510629441,0.3627643737006527
3,Ammonia,250.0,-11.37931826738582,6.430261279725087
3,Ammonia,250.0,-10.84802138056724,6.470734066586144
3,Ammonia,250.0,-11.89899669035539,6.8676142744986235
3,Ammonia,250.0,-12.041579551308212,7.2205432783705685
3,Ammonia,250.0,-10.690866964336179,6.807287307117961
3,Ammonia,250.0,-10.791852412311252,6.835814748589842
3,Ammonia,250.0,-10.86787534101625,6.863359770063112
3,Ammonia,250.0,-10.788616535741978,6.810929826024639
3,Ammonia,250.0,-10.964753895525352,6.833666324344856
3,Ammonia,250.0,-11.011421249929418,7.013811360237602
3,Ammonia,250.0,-11.056722699624281,6.821478245410277
3,Ammonia,250.0,-10.835199314470287,6.9113377089158785
3,Ammonia,250.0,-10.906034934416295,6.7316863071773945
3,Ammonia,250.0,-10.890159386630126,6.86584272556802
3,Ammonia,250.0,-10.77153514147764,6.865643581785346
3,Ammonia,250.0,-10.710570706412797,6.861686439677893
3,Ammonia,250.0,-10.75385282254783,6.780232655040254
3,Ammonia,250.0,-10.717169908716972,6.8844433073190086
3,Ammonia,250.0,-10.801559801903618,6.912879901218421
3,Ammonia,250.0,-10.662421850518738,6.973895621126383
3,Ammonia,250.0,-10.640077427380591,6.890022010346431
3,Ammonia,250.0,-10.5519891264609,6.919082696141115
3,Ammonia,250.0,-10.616947987404313,6.979134962099502
3,Ammonia,250.0,-10.669271228927045,6.893396632134256
3,Ammonia,225.0,-9.715585215171965,8.408138032107649
3,Ammonia,225.0,-7.696321591082735,8.13989592078774
3,Ammonia,225.0,-9.521636831871014,7.640437581391669
3,Ammonia,225.0,-9.616570474989675,7.7940307582984705
3,Ammonia,225.0,-8.72973674361047,7.520890050231933
3,Ammonia,225.0,-8.653839471711503,7.605363885586132
3,Ammonia,225.0,-8.689245529007808,7.501052648130818
3,Ammonia,225.0,-8.648049439413029,7.603336041815267
3,Ammonia,225.0,-8.660030818897148,7.6033709468901405
3,Ammonia,225.0,-8.699854671716468,7.578815283143743
3,Ammonia,225.0,-8.698130794507728,7.660617448287458
3,Ammonia,225.0,-8.902446866915671,7.7534199705311675
3,Ammonia,225.0,-8.711735094435872,7.64555212823718
3,Ammonia,225.0,-8.522008750766187,7.518627677970024
3,Ammonia,225.0,-8.692424054448804,7.638468081092209
3,Ammonia,225.0,-8.527933919478137,7.552480652018925
3,Ammonia,225.0,-8.697312796404216,7.747221174876789
3,Ammonia,225.0,-8.652430615781746,7.550770842302722
3,Ammonia,225.0,-8.592442545270865,7.593774331281481
3,Ammonia,225.0,-8.567906452915192,7.704759942101903
3,Ammonia,225.0,-8.422469139319336,7.6473979639784275
3,Ammonia,225.0,-8.51993933261859,7.490172598052808
3,Ammonia,225.0,-8.549422454157227,7.609793134238007
3,Ammonia,225.0,-8.923483801328516,7.72338341784378
3,Ammonia,200.0,-8.208840842763479,8.201880781085444
3,Ammonia,200.0,-5.563916870936956,7.759986230405431
3,Ammonia,200.0,-6.342053350210499,7.899321524433776
3,Ammonia,200.0,-6.45141256083237,8.020964926991988
3,Ammonia,200.0,-5.474268866776666,7.774653201886057
3,Ammonia,200.0,-5.617847287897322,7.83893785321418
3,Ammonia,200.0,-5.552986666285842,7.693479131434758
3,Ammonia,200.0,-5.647682509049577,7.803513999263709
3,Ammonia,200.0,-5.541862438457582,7.792490206689884
3,Ammonia,200.0,-5.559805054887892,7.792499401739985
3,Ammonia,200.0,-5.694595044967933,7.856671525637093
3,Ammonia,200.0,-5.621314273606837,7.857723858234972
3,Ammonia,200.0,-5.6300128804310114,7.849976493291402
3,Ammonia,200.0,-5.640512931919399,7.851190863911105
3,Ammonia,200.0,-5.653400017310063,7.802590072351927
3,Ammonia,200.0,-5.635572320560067,7.826058946355198
3,Ammonia,200.0,-5.7234181846888434,7.832812536568585
3,Ammonia,200.0,-5.6785093851534185,7.722271961632761
3,Ammonia,200.0,-5.589214015813896,7.756317492796859
3,Ammonia,200.0,-5.750376633417819,7.72027659785746
3,Ammonia,200.0,-5.706752902541938,7.7951198532637225
3,Ammonia,200.0,-5.6401425466649195,7.74968736350236
3,Ammonia,200.0,-5.6668254277189325,7.761472870150709
3,Ammonia,200.0,-5.641805259352235,7.841958745844708
3,Ammonia,175.0,-5.5555398089155625,7.924583885500342
3,Ammonia,175.0,-4.293950973465097,7.581709749208409
3,Ammonia,175.0,-4.4924724630855035,7.2966112025687835
3,Ammonia,175.0,-4.672917860003941,7.407879015277715
3,Ammonia,175.0,-3.9136907231528264,7.052486848042402
3,Ammonia,175.0,-3.9937299890160425,7.07389465195298
3,Ammonia,175.0,-3.9716411879168696,7.140531390389715
3,Ammonia,175.0,-4.129731946761649,7.2570335045313215
3,Ammonia,175.0,-4.075207604229001,7.20684517171054
3,Ammonia,175.0,-3.877076294998776,7.187213735852676
3,Ammonia,175.0,-3.9695612370424698,7.110580736373558
3,Ammonia,175.0,-3.832032742030961,7.127309286274159
3,Ammonia,175.0,-3.8667535111019733,7.218440154779992
3,Ammonia,175.0,-3.7808720997991547,7.228250417966568
3,Ammonia,175.0,-3.7519426937675346,7.233750551348721
3,Ammonia,175.0,-3.7703388754939207,7.247047894025659
3,Ammonia,175.0,-3.687631814184263,7.210724301764398
3,Ammonia,175.0,-3.702919610624486,7.311296156530996
3,Ammonia,175.0,-3.594216858541311,7.228097780222618
3,Ammonia,175.0,-3.635415962797394,7.298222772090385
3,Ammonia,175.0,-3.610868971143328,7.273123065204981
3,Ammonia,175.0,-3.506118583342312,7.2116144739516495
3,Ammonia,175.0,-3.6179751145087544,7.2968214252657555
3,Ammonia,175.0,-3.553849233771867,7.259505732045043
3,Ammonia,150.0,-1.704751606473225,8.210670995602927
3,Ammonia,150.0,-0.20062299309608167,7.7225372458686605
3,Ammonia,150.0,-1.1519597081621424,7.241083703066158
3,Ammonia,150.0,-0.9994785292164274,7.291270108973005
3,Ammonia,150.0,-0.2654873296250443,6.993585617588475
3,Ammonia,150.0,-0.2650120484022364,6.9816270896283585
3,Ammonia,150.0,-0.2934640552993943,6.960555032523136
3,Ammonia,150.0,-0.25818439489278416,6.964587671487754
3,Ammonia,150.0,-0.2808506064827544,6.930201896461404
3,Ammonia,150.0,-0.3144801807022518,6.9444010885008245
3,Ammonia,150.0,-0.3770495400335961,7.027737256711021
3,Ammonia,150.0,-0.4067899905698719,6.979461072893634
3,Ammonia,150.0,-0.3169688280548753,6.988359969499432
3,Ammonia,150.0,-0.3381266114862489,6.834272314962835
3,Ammonia,150.0,-0.4670864990241905,7.0016578867954955
3,Ammonia,150.0,-0.4229485383840063,6.894020410577234
3,Ammonia,150.0,-0.4528965787225682,6.8927684586169615
3,Ammonia,150.0,-0.4881326055779908,6.948055447995069
3,Ammonia,150.0,-0.5383331815133404,6.975291070207668
3,Ammonia,150.0,-0.5016179957119499,6.93318335040175
3,Ammonia,150.0,-0.49968859960415846,6.955853046052404
3,Ammonia,150.0,-0.5340446049731837,6.989651483929998
3,Ammonia,150.0,-0.5423728603811281,6.979846253717424
3,Ammonia,150.0,-0.5362502825611617,7.033060558748219
3,Ammonia,125.0,2.8853270956941888,6.6744851780779255
3,Ammonia,125.0,0.7525768435901181,6.75668300558193
3,Ammonia,125.0,0.18856283364349238,6.319041917465145
3,Ammonia,125.0,0.5487597030411255,6.224962345828844
3,Ammonia,125.0,1.1150477602653637,6.0327807420561115
3,Ammonia,125.0,1.0762079028551408,6.0125021274635895
3,Ammonia,125.0,1.1315519642633665,6.022556699751071
3,Ammonia,125.0,1.1241184382690772,6.048287124027861
3,Ammonia,125.0,1.0579937121063148,6.038173701856313
3,Ammonia,125.0,1.0803947358108685,6.067922773984831
3,Ammonia,125.0,1.0785264549446947,6.04416102235887
3,Ammonia,125.0,1.0411294700096467,6.077364410517693
3,Ammonia,125.0,1.0520564490639417,6.037045027715923
3,Ammonia,125.0,1.1166923186595954,6.0012894878796645
3,Ammonia,125.0,1.1052819549167539,6.042076030735299
3,Ammonia,125.0,1.0796842106271887,5.993583657073338
3,Ammonia,125.0,1.0470181812291917,6.054884829587589
3,Ammonia,125.0,1.1791607286835293,6.028311891701053
3,Ammonia,125.0,1.138870875573939,5.98710365730333
3,Ammonia,125.0,1.1112995886124406,6.058753447065349
3,Ammonia,125.0,1.122103346631762,6.00194783209162
3,Ammonia,125.0,1.1453467712334724,6.008560735794853
3,Ammonia,125.0,1.139228519420157,6.010301046607048
3,Ammonia,125.0,1.1270421894097185,6.034089472626403
3,Ammonia,100.0,-1.3852939381513967,5.99366852090047
3,Ammonia,100.0,1.2048396253063913,5.379144292102153
3,Ammonia,100.0,1.4369507331989246,5.0989127484499335
3,Ammonia,100.0,2.330456231547467,4.871823306458363
3,Ammonia,100.0,2.6660537827976194,4.726286591021947
3,Ammonia,100.0,2.6012929774844125,4.7902735607226345
3,Ammonia,100.0,2.5694712093000067,4.720276101438735
3,Ammonia,100.0,2.5536985909664893,4.724801925802072
3,Ammonia,100.0,2.617136304987385,4.741065889727746
3,Ammonia,100.0,2.5283962635098245,4.834018322445617
3,Ammonia,100.0,2.5577825441289295,4.808851529634737
3,Ammonia,100.0,2.6093773706622594,4.746903498254202
3,Ammonia,100.0,2.57546089128984,4.842465944110528
3,Ammonia,100.0,2.630011407025451,4.768970715534898
3,Ammonia,100.0,2.636553485322438,4.806482327435259
3,Ammonia,100.0,2.6659793986740112,4.797835553925882
3,Ammonia,100.0,2.633517896153826,4.765665636563684
3,Ammonia,100.0,2.6203126629103974,4.7779271864397375
3,Ammonia,100.0,2.6447218997159965,4.767896366906581
3,Ammonia,100.0,2.6192447064823337,4.755426160425949
3,Ammonia,100.0,2.6385121014359663,4.777188631039972
3,Ammonia,100.0,2.649914637656932,4.7604438253247965
3,Ammonia,100.0,2.62558320419686,4.828406033289476
3,Ammonia,100.0,2.5800471332129877,4.75727041127054
3,Ammonia,75.0,4.797632248473445,4.871479482028965
3,Ammonia,75.0,4.3073208975237645,5.044278979653697
3,Ammonia,75.0,4.67987270929063,4.647112491495743
3,Ammonia,75.0,4.0697170342591065,4.999932267233365
3,Ammonia,75.0,5.92365362281012,4.136686629932546
3,Ammonia,75.0,6.02160236815115,4.138564849887689
3,Ammonia,75.0,5.956146911976246,4.151385983996751
3,Ammonia,75.0,5.964975568231724,4.1620647229976715
3,Ammonia,75.0,5.918400677020004,4.1536360494114115
3,Ammonia,75.0,5.938877379577862,4.143761224952332
3,Ammonia,75.0,5.891997316519398,4.18717161888917
3,Ammonia,75.0,5.897820829760523,4.151334231746372
3,Ammonia,75.0,5.935278342617639,4.138115710644911
3,Ammonia,75.0,5.9249760404366,4.119833459213613
3,Ammonia,75.0,5.873859449458057,4.1669614608379115
3,Ammonia,75.0,5.8915692628898215,4.1571687116681595
3,Ammonia,75.0,5.8842021058270975,4.14886924927016
3,Ammonia,75.0,5.925394489704189,4.156651145995652
3,Ammonia,75.0,5.89710396549559,4.156723630932703
3,Ammonia,75.0,5.929970587589029,4.145882722299264
3,Ammonia,75.0,5.956674880077221,4.186867491392169
3,Ammonia,75.0,5.972039066451197,4.176831824007956
3,Ammonia,75.0,5.944046498061772,4.181535217732035
3,Ammonia,75.0,5.986505031457733,4.149734955735955
3,Ammonia,50.0,5.269355240898063,4.323823489890017
3,Ammonia,50.0,6.885173449206195,3.9238787366343177
3,Ammonia,50.0,6.558977571884307,3.5130800724589974
3,Ammonia,50.0,6.12310755170749,3.846559028230959
3,Ammonia,50.0,8.632885361718909,2.7498726002407086
3,Ammonia,50.0,8.4212817224587,2.8421697248235622
3,Ammonia,50.0,8.38846420019172,2.856763087354562
3,Ammonia,50.0,8.392737763073452,2.8526298015225753
3,Ammonia,50.0,8.339445417816725,2.876746122394431
3,Ammonia,50.0,8.38856601291538,2.8788868002681505
3,Ammonia,50.0,8.409966731328241,2.8761516575995665
3,Ammonia,50.0,8.412501268562638,2.8637663033907725
3,Ammonia,50.0,8.412526890134918,2.88776833015104
3,Ammonia,50.0,8.39280650300186,2.887908721177744
3,Ammonia,50.0,8.397575346020249,2.9096206932514534
3,Ammonia,50.0,8.411452045350174,2.887850218544592
3,Ammonia,50.0,8.445593986721432,2.9150068301108654
3,Ammonia,50.0,8.394659035466672,2.880250477855556
3,Ammonia,50.0,8.425046282730722,2.900916386375947
3,Ammonia,50.0,8.411349944743643,2.885072157673457
3,Ammonia,50.0,8.46291633956032,2.8925571155888927
3,Ammonia,50.0,8.465169829069614,2.895094716858316
3,Ammonia,50.0,8.49523491939419,2.928354386606646
3,Ammonia,50.0,8.445986517942845,2.9109690956131398
3,Ammonia,275.0,-12.825539417259487,7.525358968424563
3,Ammonia,275.0,-14.990995326562627,7.7559089443219955
3,Ammonia,275.0,-15.70892114778542,7.568387683904157
3,Ammonia,275.0,-16.65495222678534,7.960249004624416
3,Ammonia,275.0,-15.499090142769257,7.925220173326901
3,Ammonia,275.0,-14.134705189375579,7.331291580963013
3,Ammonia,275.0,-14.33488803193617,7.454923084385299
3,Ammonia,275.0,-14.241227427215847,7.4087229436136814
3,Ammonia,275.0,-14.364792305821412,7.507142831417754
3,Ammonia,275.0,-14.130998125790217,7.48203456614289
3,Ammonia,275.0,-14.247336751547138,7.438867606911578
3,Ammonia,275.0,-14.382185786618567,7.288519232336569
3,Ammonia,275.0,-14.414704467325643,7.2812840095513245
3,Ammonia,275.0,-14.187330605952651,7.308114080676136
3,Ammonia,275.0,-14.299319943024718,7.171018442901301
3,Ammonia,275.0,-14.01720909781676,7.321120316935919
3,Ammonia,275.0,-15.731265963980318,7.634181999347078
3,Ammonia,275.0,-13.87775078845399,7.367190429928482
3,Ammonia,275.0,-13.988337375945463,7.376009938952748
3,Ammonia,275.0,-13.934743297797294,7.36263886617071
3,Ammonia,275.0,-13.990011386059576,7.471536118699983
3,Ammonia,275.0,-13.96636469269813,7.365577834341611
3,Ammonia,275.0,-14.059768058178255,7.401874859449037
3,Ammonia,275.0,-14.14421951835135,7.230870174564322
3,Ammonia,300.0,-23.201013306286143,8.837116613488785
3,Ammonia,300.0,-18.142171896294606,7.770175082694947
3,Ammonia,300.0,-21.0781156963082,5.829703752245659
3,Ammonia,300.0,-21.872366073057247,6.451788009656698
3,Ammonia,300.0,-20.59703086315311,6.174469630626032
3,Ammonia,300.0,-19.206307817308197,5.7846275154457345
3,Ammonia,300.0,-19.258890063642177,5.753741004124658
3,Ammonia,300.0,-19.29146122102007,5.798977990820696
3,Ammonia,300.0,-19.20889548765185,5.977584848099095
3,Ammonia,300.0,-19.28805429927273,5.8895805670011105
3,Ammonia,300.0,-19.176277802607547,5.8696137449122405
3,Ammonia,300.0,-19.378514159251104,6.095713828899735
3,Ammonia,300.0,-19.198449185918673,5.781975806084194
3,Ammonia,300.0,-19.260382457534853,5.6832654731418115
3,Ammonia,300.0,-19.412080050553012,5.6950591403348545
3,Ammonia,300.0,-19.293844622910456,5.623128542987359
3,Ammonia,300.0,-19.449532036253352,5.7861841849458715
3,Ammonia,300.0,-19.49709490010963,5.885118261873746
3,Ammonia,300.0,-19.388817392689432,5.787828071232384
3,Ammonia,300.0,-19.281582747684332,5.825318422078439
3,Ammonia,300.0,-19.244426610788857,5.729458137279265
3,Ammonia,300.0,-19.234452744169168,5.877465019481856
3,Ammonia,300.0,-19.34678584750953,5.886529172095955
3,Ammonia,300.0,-19.072455809178408,5.851622952204554
3,Ammonia,100.0,6.699749434918615,0.45319545711746173
3,Ammonia,100.0,7.789643465743265,0.4730663689516184
3,Ammonia,100.0,7.708194899733953,0.4576066901064078
3,Ammonia,100.0,7.289939583640185,0.5470505901536279
3,Ammonia,100.0,6.547231286784813,0.7655986957577785
3,Ammonia,100.0,5.516822650824566,1.142679799913807
3,Ammonia,100.0,8.740305281027164,1.7317849288701193
3,Ammonia,100.0,8.915620016647548,1.7296757087311567
3,Ammonia,100.0,9.023944118782964,1.7033036710506486
3,Ammonia,100.0,9.090861660647523,1.6854424074078356
3,Ammonia,100.0,9.174154647656255,1.7093758696657197
4,Acetone,100.0,-3.3742578769795974,1.5987881332362508
4,Acetone,100.0,-6.624476237033129,-1.1471419388817572
4,Acetone,100.0,-7.132952283959468,-1.369123039541581
4,Acetone,100.0,-7.53977438019709,-1.591725611775878
4,Acetone,100.0,-7.529783171890369,-1.5619745153449944
4,Acetone,100.0,-7.588642999157748,-1.5947813795963597
4,Acetone,100.0,-7.574396294145925,-1.555865392623502
4,Acetone,100.0,-7.417843065070181,-1.53546424178875
4,Acetone,100.0,-10.858969690473426,0.4795920929088932
4,Acetone,100.0,-11.436214383405348,0.8064817896648658
4,Acetone,100.0,-12.147365726403722,0.7474184696174164
4,Acetone,100.0,-11.211143177584688,0.892255631279172
4,Acetone,100.0,-11.233707092752557,0.9634116711535429
4,Acetone,100.0,-3.6209809890962723,-2.10852327497663
4,Acetone,100.0,-4.184860116156255,-1.8271287735859711
4,Acetone,100.0,-5.302511012916811,-1.872745062732908
4,Acetone,100.0,-4.18795014381428,-1.9166289090163888
4,Acetone,100.0,-5.472188094105061,-1.9570900338260326
4,Acetone,50.0,-1.1208329861334188,-0.8558869710940883
4,Acetone,50.0,-1.4994727322658552,-0.7259533303194393
4,Acetone,50.0,-1.7036213992824139,-1.1326387678986751
4,Acetone,50.0,-2.3416758478006066,-0.9738249165555158
4,Acetone,50.0,-2.0008775815524174,-1.3667262292289561
4,Acetone,150.0,-10.522070835975628,-2.5076949653997778
4,Acetone,150.0,-11.785209770679714,-2.1810053047829507
4,Acetone,150.0,-15.853534061735516,-8.982147147900815
4,Acetone,150.0,-11.031267039791523,-2.0938184388497296
4,Acetone,150.0,-11.520116576138372,-1.6815914155677552
4,Acetone,200.0,-15.515577958584375,-2.1924143864542858
4,Acetone,200.0,-14.436105777037007,-2.181306789096543
4,Acetone,200.0,-14.309590078302719,-2.3412269741468674
4,Acetone,200.0,-14.70053848521691,-2.1678147321053927
4,Acetone,200.0,-16.16263112077399,-1.8184939941696223
4,Acetone,250.0,-16.770857280968894,-2.451729163355801
4,Acetone,250.0,-19.47988389110195,-1.706182058328798
4,Acetone,250.0,-19.02555652722889,-1.8585348015575307
4,Acetone,250.0,-19.938250753933563,-1.7879463800395494
4,Acetone,250.0,-19.659277680635405,-1.797578655125439
4,Acetone,250.0,-18.22349609673674,-0.9904689687765551
4,Acetone,250.0,-18.18669230764582,-1.6943597443800305
4,Acetone,250.0,-22.177233562154612,-1.1142119914642992
4,Acetone,250.0,-19.360490228297685,-1.8786442333385933
4,Acetone,250.0,-18.216408725023097,-1.7872562120582138
4,Acetone,250.0,-18.08448776823302,-1.80946510602626
4,Acetone,250.0,-18.266912927345118,-1.9157045581386543
4,Acetone,250.0,-18.315161177857867,-2.0625882235841595
4,Acetone,250.0,-18.429225518573343,-2.1277835558604474
4,Acetone,250.0,-22.347676669190474,-2.6999252825896454
4,Acetone,250.0,-19.922450983605714,-1.0886505375512132
4,Acetone,250.0,-16.919492460931732,-1.20565819388334
4,Acetone,250.0,-17.282042227829354,-1.6839897341907581
4,Acetone,250.0,-17.541804232465324,-1.8861815134472617
4,Acetaldehyde,100.0,-5.942893660986249,-6.810123370316419
4,Acetaldehyde,100.0,-6.283574087783087,-7.087750865715835
4,Acetaldehyde,100.0,-4.9865051733370365,-7.130471421115172
4,Acetaldehyde,100.0,-5.843503179505063,-7.0059691562347215
4,Acetaldehyde,100.0,-7.038654199093336,-7.155058521183642
4,Acetaldehyde,100.0,-6.485139302205255,-5.086975981240907
4,Acetaldehyde,100.0,-7.603599589550126,-9.417160957468562
4,Acetaldehyde,100.0,-7.34886568029285,-9.406378703533408
4,Acetaldehyde,100.0,-8.144125886558117,-9.228949489491216
4,Acetaldehyde,100.0,-7.155240362919961,-9.295796378965086
4,Acetaldehyde,100.0,-7.29069634653923,-9.35996320575438
4,Acetaldehyde,100.0,-7.8994775497114835,-8.609685951364881
4,Acetaldehyde,100.0,-5.499889206689811,-8.032782921612508
4,Acetaldehyde,100.0,-8.380475873567594,-8.90609893156718
4,Acetaldehyde,100.0,-5.734683406073792,-8.150874780444688
4,Acetaldehyde,100.0,-8.439606255510183,-8.9447243366266
4,Acetaldehyde,100.0,-5.959071336318809,-8.300610160128862
4,Acetaldehyde,100.0,-8.162260667469077,-8.792671682840982
4,Acetaldehyde,100.0,-5.815797097568161,-8.22259167071364
4,Acetaldehyde,100.0,-8.161091509899116,-8.693075183879861
4,Acetaldehyde,100.0,-5.8254720109822395,-8.122923366979412
4,Acetaldehyde,100.0,-5.4632098032465315,-8.694165375421106
4,Acetaldehyde,100.0,-5.504316536328448,-8.728599351362698
4,Acetaldehyde,100.0,-5.469318036255995,-8.691853003354883
4,Acetaldehyde,100.0,-5.543428078035105,-8.776791844942107
4,Acetaldehyde,100.0,-5.5058035331968735,-8.725873467034102
4,Acetaldehyde,100.0,-7.18355083264416,-8.443852655805898
4,Acetaldehyde,100.0,-4.267255423037214,-7.539467737168636
4,Acetaldehyde,100.0,-4.598699892248982,-7.7253285079928755
4,Acetaldehyde,100.0,-4.752779108473641,-7.847720982508773
4,Acetaldehyde,100.0,-4.966621208044621,-8.002705081043626
4,Acetaldehyde,100.0,-4.989037777858418,-8.056548131786833
4,Acetaldehyde,100.0,-6.584530799031332,-9.368099291012829
4,Acetaldehyde,100.0,-6.516550692925401,-9.287228396647524
4,Acetaldehyde,100.0,-5.95902827611881,-8.970097678212046
4,Acetaldehyde,100.0,-5.624247048272037,-8.631755525652867
4,Acetaldehyde,100.0,-5.54231787812697,-8.656732285979272
4,Acetaldehyde,100.0,-6.002051636821762,-7.597312773996327
4,Acetaldehyde,100.0,-3.1735883010495787,-6.858434801896392
4,Acetaldehyde,100.0,-3.410992154718293,-6.985080203667516
4,Acetaldehyde,100.0,-3.70690835829183,-7.180185850628053
4,Acetaldehyde,100.0,-3.817190988959016,-7.257059538569219
4,Acetaldehyde,100.0,-4.151215347062826,-7.426689434487945
4,Ethylene,100.0,1.0351711820350735,0.44264803325231983
4,Ethylene,100.0,0.9288052978766141,0.28597144394647955
4,Ethylene,100.0,0.7443952120918074,0.15834713066222522
4,Ethylene,100.0,0.8527811214684454,0.16809616334050334
4,Ethylene,100.0,0.8290676888274608,0.15392253523811825
4,Ethylene,100.0,0.9493752028116054,0.183235474382033
4,Ethylene,100.0,0.8590124208409997,0.1604163661870592
4,Ethylene,100.0,0.7736483020470161,0.10305170356832678
4,Ethylene,100.0,-2.474242726465465,2.237119679873957
4,Ethylene,100.0,-2.9365592380755583,1.9667164208239163
4,Ethylene,100.0,-3.175501803316023,2.0459634133899813
4,Ethylene,100.0,-2.8370463515990587,2.07457670411849
4,Ethylene,100.0,-2.749654657941834,2.090924533355488
4,Ethylene,100.0,-1.1123803478022596,2.4741409037470055
4,Ethylene,100.0,-2.6116059145606085,2.4858900174754024
4,Ethylene,100.0,-2.9680472309723895,2.598542909762424
4,Ethylene,100.0,-2.70656531826121,2.5268035047180994
4,Ethylene,100.0,-2.4150600696027498,2.7124871136882533
4,Acetone,250.0,-17.975178779601052,-0.7208716924504605
4,Acetone,250.0,-15.168178820697921,-1.0503906362471913
4,Acetone,250.0,-15.291049656242341,-1.3148440094502398
4,Acetone,250.0,-15.595862517865696,-1.5305441563673396
4,Acetone,250.0,-15.61039747992331,-1.6460550383069372
4,Acetone,250.0,-15.86530335968819,-1.6852143860178783
4,Acetone,250.0,-19.40244591735786,-1.259443030029561
4,Acetone,250.0,-16.31482358861591,-1.4882871416346042
4,Acetone,250.0,-16.46040307244758,-1.8133958441192037
4,Acetone,250.0,-16.697769525998545,-2.0868894222655507
4,Acetone,250.0,-16.88561860652841,-2.092673800508751
4,Acetone,250.0,-16.9579805196908,-2.2139965150108947
4,Ethanol,250.0,2.6966939215200414,-1.7905295772235619
4,Ethanol,250.0,4.466268081384112,-0.8147796650346624
4,Ethanol,250.0,4.551708542310681,-0.801483834512126
4,Ethanol,250.0,4.516084870599957,-0.8164630141635022
4,Ethanol,250.0,4.490060864976427,-0.8206220215105412
4,Ethanol,250.0,4.511020809775566,-0.8296001311831437
4,Ethanol,250.0,3.055619563199904,-1.9992801730642664
4,Ethanol,250.0,4.92584390134597,-0.940349741911127
4,Ethanol,250.0,4.8029263356780385,-0.9187337913161369
4,Ethanol,250.0,4.928386518435162,-0.8817083645087233
4,Ethanol,250.0,4.937849191330465,-0.9115511336541465
4,Ethanol,250.0,4.8969049929389525,-0.8984635522050095
4,Ethylene,250.0,-9.157781685432608,-1.237410116649705
4,Ethylene,250.0,-6.790364759252095,-0.8470979800355408
4,Ethylene,250.0,-6.801856073795497,-0.9367228541510427
4,Ethylene,250.0,-6.872514413632821,-0.9826271798113998
4,Ethylene,250.0,-7.003666909027601,-1.0798280924152452
4,Ethylene,250.0,-7.198241656042369,-1.1906241568987508
4,Ethylene,250.0,-8.493132067563204,-0.6828406284612485
4,Ethylene,250.0,-6.07755989364806,-0.39921854751273717
4,Ethylene,250.0,-6.379202862884395,-0.5432432352160466
4,Ethylene,250.0,-6.476857293887954,-0.6077144399859977
4,Ethylene,250.0,-6.433039070340325,-0.6704491552298446
4,Ethylene,250.0,-6.613759438382747,-0.7253583441992804
4,Ammonia,250.0,-10.608401363419892,5.037781695405486
4,Ammonia,250.0,-10.345576280913907,4.703312802276823
4,Ammonia,250.0,-10.66621012321828,4.596579978819303
4,Ammonia,250.0,-10.847422115309339,4.351054773301806
4,Ammonia,250.0,-11.169752173312473,4.427170631695778
4,Ammonia,250.0,-11.249846981702548,4.4439829178072445
4,Ammonia,250.0,-9.958896600041106,6.244856352299284
4,Ammonia,250.0,-9.54762664088541,5.890678436970045
4,Ammonia,250.0,-9.835798585765719,5.6660026876494465
4,Ammonia,250.0,-10.073543469211867,5.595328479783499
4,Ammonia,250.0,-10.229360069273287,5.526054502588464
4,Ammonia,250.0,-10.25895837628514,5.500717458390958
5,Acetone,100.0,-7.911968703701692,-1.1452463721736679
5,Acetone,100.0,-5.505158923645984,-1.0330447162721388
5,Acetone,100.0,-5.6515944155735465,-1.1990729341257025
5,Acetone,100.0,-5.723736302809865,-1.3284310008025015
5,Acetone,100.0,-5.843092187199977,-1.5283813396335382
5,Acetone,100.0,-5.777685064555084,-1.5109589332843594
5,Acetone,100.0,-9.047288514354031,-1.735970761704178
5,Acetone,100.0,-6.667387163353863,-1.6357715623024929
5,Acetone,100.0,-6.813050315371496,-1.8175886335924576
