test_batch,feature,ks_statistic,absolute_standardized_mean_shift,standard_deviation_ratio
7,feature_29,0.11647239548143679,0.013366439245292685,0.07299010767720979
7,feature_30,0.12229784862601478,0.2538849644699402,0.8273175603720926
7,feature_31,0.08648036667783332,0.11179687186082986,0.4044888260582122
7,feature_32,0.24433235433836337,0.02589735559302526,0.12395079169818005
7,feature_33,0.21330710696046806,0.4683891745465246,0.6280805457116437
7,feature_34,0.1409334766876677,0.1009577517367617,0.16517536804519528
7,feature_35,0.18804853290939705,0.34486966675071284,0.6168636871043278
7,feature_36,0.22388770740936859,0.3005107963011609,0.409903980531809
7,feature_37,0.19378460341047035,0.004384231850042165,0.18114035642802798
7,feature_38,0.183915751913528,0.38818020712829515,0.5926064556273276
7,feature_39,0.13926100426998056,0.11558220019765626,0.27494672841951345
7,feature_40,0.44905788781069383,0.08914867650397396,0.07458426145127751
7,feature_41,0.27842511514196555,0.5909113076394634,0.5641038815043384
7,feature_42,0.18113215433770094,0.014215826906073545,0.0016823430745376113
7,feature_43,0.27247561792166786,0.4643080886108996,0.5507380049182989
7,feature_44,0.23025780688114794,0.33181079072609676,0.4068563046865309
7,feature_45,0.18339695004587858,0.013514780341658244,0.19009800536107377
7,feature_46,0.255486291263607,0.5119624486696684,0.5246693518033524
7,feature_47,0.17789763158853533,0.2788745988733083,0.4341545178475091
7,feature_48,0.45068986746503953,0.18220957283068648,0.13683598881911005
7,feature_49,0.16189062764669537,0.37842866182461526,0.8447361506254963
7,feature_50,0.2787545153746311,0.03363256980458409,0.021348350152141437
7,feature_51,0.18340683998346885,0.2084137262358629,0.9658361585749441
7,feature_52,0.1173173786869699,0.11032293951195218,1.0251152800981147
7,feature_53,0.1235173432418068,0.07364137673820921,0.9978700828923907
7,feature_54,0.1256829596701874,0.3042579270205167,0.8198471302827434
7,feature_55,0.11153036567717689,0.21837457302229044,0.805043875965581
7,feature_56,0.1978067290668858,0.179609745858274,0.5251730452012953
7,feature_57,0.17246474365538345,0.3786673733286142,0.8530560511620601
7,feature_58,0.28526036823503187,0.023476435967121564,0.01086946678605967
7,feature_59,0.18317797189942175,0.2136653313669519,0.9665395927407066
7,feature_60,0.1241944307615499,0.12868881215856626,1.0031644460678544
7,feature_61,0.12181739359185227,0.04579432274289862,0.992576743006184
7,feature_62,0.13836890390894657,0.31084054428456137,0.8120842536149837
7,feature_63,0.11408341574559233,0.24254158986471078,0.7748536885324743
7,feature_64,0.17156275335675908,0.1020649766940119,0.4227737516209522
7,feature_65,0.16839027597077771,0.30208796308883973,0.5414587159169679
7,feature_66,0.15387366696353583,0.2232499363129926,0.5898884921942521
7,feature_67,0.1542380085323104,0.2898113045492648,0.5574092603468708
7,feature_68,0.1534592225977236,0.28698738770437704,0.5521948858728758
7,feature_69,0.2117059167344695,0.1601828101939585,0.628465544129762
7,feature_70,0.1698261829473311,0.304431268381856,0.5510579434300098
7,feature_71,0.14917603990944361,0.2754584499047752,0.5721838108988506
7,feature_72,0.18976154474107465,0.15133532962139185,0.561540179408146
7,feature_73,0.22972305049153674,0.39997209273815315,0.4049074637592426
7,feature_74,0.18243352084250697,0.2762764317221133,0.5065722175855428
7,feature_75,0.20496536445889502,0.39784845539535574,0.3924179956866884
7,feature_76,0.2137734734986293,0.39249812219462377,0.37711523442047307
7,feature_77,0.2292298131795454,0.3073951128140731,0.42369418134693265
7,feature_78,0.21520994028297072,0.39826153615408355,0.41774685559206426
7,feature_79,0.20571984540534727,0.3804844865528637,0.4264928646892777
7,feature_80,0.2128023469381709,0.2851368304465763,0.375245799722409
7,feature_81,0.15282169482834174,0.32242214562543703,0.8960782317329297
7,feature_82,0.2358800031479858,0.44960170147007983,0.5737951059746932
7,feature_83,0.1423519363214909,0.179076080176708,1.0041722767124335
7,feature_84,0.13480101562194935,0.09063306353287673,1.141267641697148
7,feature_85,0.08669155416590524,0.042751712639374245,1.1682954326812227
7,feature_86,0.1292848562803134,0.28030379767387276,0.8381014991611585
7,feature_87,0.11681569760750754,0.25719691472222533,0.7953512159441415
7,feature_88,0.07569884188364306,0.006710813933735971,0.5366512793496621
7,feature_89,0.14499754127754388,0.30615712631956876,0.9057711276735321
7,feature_90,0.2762399987422985,0.49610719658074726,0.5652509063323827
7,feature_91,0.13384658999383692,0.13357958988784535,1.0629155745634222
7,feature_92,0.11232921139083818,0.03122765348267859,1.215980219544696
7,feature_93,0.08236801866623089,0.12171138029824438,1.205605808754815
7,feature_94,0.11844431841512448,0.2431478723541964,0.8669395399763276
7,feature_95,0.09741985056957414,0.20449897720542867,0.8338095101343116
7,feature_96,0.09559655660363492,0.04132527872814701,0.5335165359215677
7,feature_97,0.17376438408617606,0.3814492074749915,0.8568666524696172
7,feature_98,0.2107356765363423,0.3713347803935334,0.7756027867509485
7,feature_99,0.15823652896032636,0.22452833927490926,0.867411600146875
7,feature_100,0.15155876845832061,0.20806992002898633,0.7801274146283649
7,feature_101,0.1522395880299846,0.04730027223561628,0.5319050476315847
7,feature_102,0.1661034145056181,0.3455166117472256,0.8000352901585316
7,feature_103,0.17059941745468557,0.29805458651058436,0.6585272621035735
7,feature_104,0.14163706177604896,0.003333773327664733,0.17011948256094112
7,feature_105,0.18023464250138155,0.4348561321399886,0.8306753115654365
7,feature_106,0.20577363360365675,0.39174991425913525,0.7836999361865268
7,feature_107,0.1743365076456448,0.24680596939894592,0.8817823893802341
7,feature_108,0.1483384275064542,0.18063639587014593,0.8240790192985381
7,feature_109,0.14162101395278928,0.015885333960328388,0.5399391289803542
7,feature_110,0.16219786882108073,0.37051008578237493,0.7915547665746067
7,feature_111,0.15301314909188218,0.287858576859713,0.6699130302304975
7,feature_112,0.12397041434499978,0.0016008682797572038,0.17368651600731394
7,feature_113,0.14139046644537773,0.34155465288890985,0.8811504507411263
7,feature_114,0.27861899523925454,0.5021386276576913,0.49997729766353044
7,feature_115,0.16101606792968942,0.21060812033884077,0.9880577725376184
7,feature_116,0.1322724571442646,0.15809369222982098,1.020456454085651
7,feature_117,0.10859212119987893,0.06872026622975952,1.0288990948043868
7,feature_118,0.12707865378729333,0.30912541440321273,0.8390605134730348
7,feature_119,0.128262274053996,0.30079597957275483,0.7839341138335121
7,feature_120,0.03222360924968537,0.07750293088925338,0.4380993623554247
7,feature_121,0.14730068381920836,0.3576018832304182,0.8479275523460231
7,feature_122,0.28041854402484717,0.508689723257809,0.4898056183626539
7,feature_123,0.14985601976942542,0.22009021439497514,0.9585949334130145
7,feature_124,0.13713037582835808,0.15551310932217086,0.9706810579532451
7,feature_125,0.09907179670169641,0.057542981506468895,1.031584527650231
7,feature_126,0.13284276132842207,0.3167836869044761,0.8186277152491115
7,feature_127,0.12475619787693831,0.2919459290624029,0.7656559482504928
7,feature_128,0.04552860760081823,0.061046289000938884,0.42318644535255584
8,feature_1,0.735328826690953,0.7099539755075058,0.04794606634354691
8,feature_2,0.5472128511995622,0.29676605503508235,0.42955246462363206
8,feature_3,0.7146876349534157,0.7283229209534832,0.0397341956820021
8,feature_4,0.6897984838184174,0.7497086926078812,0.03936221702347711
8,feature_5,0.6169931203153795,0.7042225471808893,0.04886738143951156
8,feature_6,0.7751724196906921,0.7212217836442484,0.027881316663133707
8,feature_7,0.7578770037241798,0.7048463356577291,0.03429807070457672
8,feature_8,0.6266178375812926,0.5292953145951468,0.025465464952379238
8,feature_9,0.20983038092672646,0.32017794217148304,0.48239110262616397
8,feature_10,0.292134327018048,0.15885532018300624,2.4204822684539695
8,feature_11,0.2699324858793297,0.3956135014713459,0.4398263184751664
8,feature_12,0.3113239010248977,0.3727161744950941,0.6512101646418671
8,feature_13,0.18401339165458763,0.16854253466078542,0.6680801088108073
8,feature_14,0.2734749462324213,0.36350125468785865,0.3994540744740001
8,feature_15,0.1546603556570334,0.15311403439002985,0.6772090666211038
8,feature_16,0.17817485259345722,0.1532619436271292,0.43955531648857143
8,feature_17,0.5108475822761537,0.8288459575569533,0.4299886818545937
8,feature_18,0.5016226478020498,0.6313526117196053,0.32302307013827714
8,feature_19,0.5943487388670112,0.8115346582572677,0.30550221007733214
8,feature_20,0.4984585914818473,0.6130311567103127,0.24873226513237018
8,feature_21,0.38224152011527424,0.1513768669644142,0.0722426068904443
8,feature_22,0.5883413076104105,0.8817654242613606,0.3390296868003277
8,feature_23,0.5485212312454837,0.7865301280718835,0.32782672893943265
8,feature_24,0.3311655271788162,0.3678333747430523,0.3268653187632913
8,feature_25,0.48591139787153076,0.8407396344680398,0.44842822294082796
8,feature_26,0.485041282383475,0.5776551495310338,0.2892589196733101
8,feature_27,0.5959200776476524,0.7546802295880123,0.28071382234414394
8,feature_28,0.5117625931579419,0.49578806923359153,0.20045615918894097
8,feature_29,0.3879667517541271,0.0695325695502779,0.02600834180269518
8,feature_30,0.5976645843755477,0.8764875428468213,0.3237106564960913
8,feature_31,0.5616349619671878,0.4821860648967496,0.18476764936602913
8,feature_32,0.3120956742219201,0.099869478932298,0.0703290620278578
8,feature_33,0.3439970582827726,0.5763926875536899,0.4583980285550914
8,feature_34,0.38772944753011207,0.18602043122233242,0.1318988906707486
8,feature_35,0.32829222197992963,0.5907533976895435,0.5929748803756669
8,feature_36,0.35796807723718016,0.4497493067101256,0.6093964062117391
8,feature_37,0.19912176058355463,0.07707061221358275,0.29546148852244286
8,feature_38,0.39556048692261314,0.6546473434286987,0.40571315606419334
8,feature_39,0.34016384680836503,0.28048361146491085,0.20797147567761973
8,feature_40,0.3167883118049232,0.04251827785356378,0.06903879881561205
8,feature_41,0.39618474668308556,0.6288248717502767,0.41357977807029783
8,feature_42,0.4288792826998806,0.012317803974763307,0.0013680469148748006
8,feature_43,0.3542524489368343,0.6308008262523287,0.5576477580187955
8,feature_44,0.36110434117078627,0.469497807058993,0.5589157616452656
8,feature_45,0.2269868349602569,0.09873666967474762,0.2851000996960079
8,feature_46,0.4751236761203539,0.7089322013348199,0.3611021377328313
8,feature_47,0.3945428579980075,0.49462214649752895,0.32671562518815334
8,feature_48,0.29353249785143476,0.09995877533302651,0.14436525924678473
8,feature_49,0.4669291978262078,0.8266242555104509,0.4392334784547771
8,feature_50,0.49924319193422184,0.039194537530373705,0.014855187454604441
8,feature_51,0.5422487033782715,0.8807506620458899,0.4023101730285756
8,feature_52,0.47038400526772617,0.7486715523800682,0.3888957836245892
8,feature_53,0.40340221569457446,0.6381060120990754,0.3707416178343796
8,feature_54,0.5899425766535401,0.8962000141864679,0.38546656735738277
8,feature_55,0.5704643894012664,0.8455702684813814,0.3873546934771035
8,feature_56,0.3335150527841558,0.3472694050353324,0.28381819888755416
8,feature_57,0.4665657589245629,0.8313581442739847,0.4471282105364621
8,feature_58,0.4906168627098859,0.02499295399472022,0.007431370265495884
8,feature_59,0.5333380366602958,0.8677895860133618,0.3939106386432546
8,feature_60,0.46383996716222625,0.7284966680075945,0.39033650322655156
8,feature_61,0.40247223968154194,0.6254246953220505,0.3776799308756295
8,feature_62,0.5905711121657965,0.9017940882358717,0.37475865900724836
8,feature_63,0.5789987899622451,0.8481985009381499,0.3629155685670154
8,feature_64,0.3494507796833378,0.32010339622980605,0.24058159553285008
8,feature_65,0.30301611530847417,0.4339235777755768,0.40656959642198276
8,feature_66,0.2894406033940917,0.4190769462340242,0.2637242589272585
8,feature_67,0.34062349012515125,0.5011648082146278,0.39288100919616264
8,feature_68,0.40295326175724855,0.5246649056489563,0.40777727619734927
8,feature_69,0.2630677663900255,0.3813014816189353,0.5152082015074011
8,feature_70,0.3428981900742698,0.4829743642533984,0.368144619676063
8,feature_71,0.3159566780829239,0.45578324378900853,0.39454298458363324
8,feature_72,0.22104781573220111,0.32495369505535265,0.4185395373705931
8,feature_73,0.3322430166283987,0.48019497187390314,0.2820346558208799
8,feature_74,0.3279544375889891,0.4327877204671482,0.21724983326224587
8,feature_75,0.3911714277162782,0.5116854033166921,0.2752468159306735
8,feature_76,0.4158938245316983,0.5203099407147451,0.2862657652612278
8,feature_77,0.2954245180158802,0.4336216504538774,0.35578799847143494
8,feature_78,0.3835926576790364,0.5073022979288447,0.2660811802181806
8,feature_79,0.37049816784036055,0.49158843972868427,0.27897886518711573
8,feature_80,0.27537979365221893,0.38772040183198125,0.26740544547161127
8,feature_81,0.5089790787465206,0.8302454613025025,0.39950130785905863
8,feature_82,0.5404678527602116,0.6556075768022883,0.3358462980871599
8,feature_83,0.5699406098077194,0.8504635762746652,0.33267558593365576
8,feature_84,0.49421276996027824,0.7458385671119437,0.2910517378051186
8,feature_85,0.4579308781966589,0.6915541367870072,0.2874549662119251
8,feature_86,0.5783702544499886,0.8825244776613439,0.37535545360513173
8,feature_87,0.5698914386622027,0.8522584984390073,0.36701526414843333
8,feature_88,0.46212966644860326,0.49612057517394414,0.2614991302352565
8,feature_89,0.5444977488166857,0.88902845381434,0.407618621934836
8,feature_90,0.5512021276140877,0.677503249034281,0.32329917876188496
8,feature_91,0.579738495020887,0.8823336606053148,0.3324771762304391
8,feature_92,0.5063708701582456,0.7648957526979236,0.3042413037206072
8,feature_93,0.47129687827362243,0.6876802663925288,0.3107060189839938
8,feature_94,0.606025816989272,0.936491893696548,0.37200668526483993
8,feature_95,0.5957105658102335,0.9046962455652023,0.36316269142056634
8,feature_96,0.48305519567978034,0.5108391731966533,0.26085499731008915
8,feature_97,0.47520063965246695,0.767372077764964,0.4578087297626507
8,feature_98,0.5294150343984232,0.7515777965767909,0.46690714713928794
8,feature_99,0.46546047708838406,0.7983396364624188,0.5756538947007944
8,feature_100,0.45285342295309067,0.6833252208568569,0.6626063571149279
8,feature_101,0.37317265058128846,0.420641919087349,0.48641072147398434
8,feature_102,0.5743467720211906,0.9113441166853865,0.390951499364707
8,feature_103,0.5379045395656691,0.8033707075429598,0.33300014703553804
8,feature_104,0.35889805325021273,0.1552750563369689,0.10365022287142758
8,feature_105,0.499181193533353,0.815230703092793,0.43910453656921633
8,feature_106,0.5114910829196544,0.7759506222270335,0.4697960767598724
8,feature_107,0.4828456838423616,0.8606810431662698,0.5301162057408833
8,feature_108,0.4811931057778233,0.7322028663807827,0.5794480352800567
8,feature_109,0.4032076689883999,0.4328470134471781,0.4089384414548195
8,feature_110,0.6057735476340127,0.9570646284463522,0.3730639443704941
8,feature_111,0.5787529342346618,0.8382577773127516,0.32343661883423014
8,feature_112,0.39895543383915477,0.1703884712265603,0.10413965059375806
8,feature_113,0.4497855710480295,0.8009537023308104,0.44690989177859386
8,feature_114,0.5249083920180266,0.6476643129752251,0.35206687535530296
8,feature_115,0.5332332807415864,0.8792646531043358,0.43187490755448515
8,feature_116,0.47456782838842637,0.7512144376302214,0.39504154239831707
8,feature_117,0.44807099458262245,0.6938936812039193,0.3812123830441577
8,feature_118,0.5618316465492544,0.8647160846262146,0.43327206172100213
8,feature_119,0.568794708329592,0.8413083712268709,0.4120418603268783
8,feature_120,0.45409339097046736,0.4452330008151033,0.24195838943267203
8,feature_121,0.47219906190005856,0.8271369602799438,0.42735188346017733
8,feature_122,0.5259196073149561,0.6588670811996064,0.3440055778741301
8,feature_123,0.5377869563916076,0.8940481730349612,0.4298362483122922
8,feature_124,0.4740996335680721,0.7629748558725236,0.3953539584366422
8,feature_125,0.4555706632118592,0.724488496865216,0.39306483468926917
8,feature_126,0.571992970664067,0.8837829874818021,0.4184159045941466
8,feature_127,0.5751848193708659,0.848351504001307,0.4031374600639985
8,feature_128,0.4569773855488141,0.4373989930626479,0.23544910927698567
9,feature_1,0.3145519806261893,0.44527564626466437,0.26422121946764937
9,feature_2,0.38699186991869916,0.26007376677442234,0.07658279666669884
9,feature_3,0.3282520325203252,0.4571670329661584,0.21818949140551117
9,feature_4,0.36148373983739834,0.4685911916800598,0.21397253687930215
9,feature_5,0.25822089603874765,0.3522187851149755,0.29086190544282886
9,feature_6,0.29930807818716487,0.48667597383866945,0.2290357972959977
9,feature_7,0.3080544023525342,0.4788539602711039,0.22233349266781888
9,feature_8,0.2925704895346827,0.35503916803174984,0.19182985897583862
9,feature_9,0.4444775990313095,0.6097003251820592,0.3028815201722518
9,feature_10,0.35458181975436776,0.04746232264676972,10.572009703376315
9,feature_11,0.42567029925618405,0.6184728849979896,0.25354676150883865
9,feature_12,0.43269979242345613,0.6143112883886097,0.2986717820092664
9,feature_13,0.37259124718906766,0.44822268475431176,0.31720404672089253
9,feature_14,0.43835409098771844,0.6368274462705532,0.3129793652463221
9,feature_15,0.4278044455976475,0.5202521020701694,0.7289646290674242
9,feature_16,0.3518141325030272,0.4257088463781391,0.33751999191336346
9,feature_17,0.6054380729977512,0.9208471983327036,0.33958704065979783
9,feature_18,0.5259211209133369,0.6595750204563746,0.2657327837900319
9,feature_19,0.633229545061408,0.8267406784592092,0.13941115877375942
9,feature_20,0.5049104826154645,0.6198806121453588,0.17225619959857544
9,feature_21,0.45022919910050163,0.15051113468290844,0.04454540932597344
9,feature_22,0.6339020065732572,0.9409965752849105,0.20116420059525247
9,feature_23,0.6186840512022141,0.8459594652097807,0.18164558386712656
9,feature_24,0.4441705587268639,0.4172087162197484,0.2167666645832138
9,feature_25,0.599409704203425,0.9321984124963913,0.36875854473970815
9,feature_26,0.513522746929597,0.5996309910710265,0.2530444816832431
9,feature_27,0.6269222452862826,0.7688242843920023,0.13095915935870728
9,feature_28,0.5036844836533472,0.5063167273760141,0.1338242643968641
9,feature_29,0.45778195813873035,0.06885199082016637,0.01578943504935515
9,feature_30,0.6383800380556998,0.9317247850987174,0.19395099701408602
9,feature_31,0.6253783947413942,0.5164391355618329,0.1071469929167159
9,feature_32,0.4346436602663899,0.11067999145999169,0.04664429012238528
9,feature_33,0.33394308943089435,0.44706568555490406,0.3949545769297988
9,feature_34,0.37836663207057597,0.1721108820401783,0.10106546421926856
9,feature_35,0.2355820792250476,0.31508929226526566,0.45496593461578966
9,feature_36,0.2901033558207923,0.2779139368966898,0.5494039860975571
9,feature_37,0.15399801072478808,0.017077657875158306,0.24402197035692103
9,feature_38,0.35930851063829783,0.5034795754234196,0.29560870839155085
9,feature_39,0.29407109496626876,0.1955868379853117,0.14800797400239216
9,feature_40,0.5471890676353572,0.09932286082745521,0.05484196698299405
9,feature_41,0.41077235772357723,0.5708084918277542,0.3671405050731825
9,feature_42,0.34298780487804875,0.011614486748602795,0.0012986013381596966
9,feature_43,0.3308445770627919,0.48577843233680706,0.39469381528567665
9,feature_44,0.333700916796402,0.4194257358295696,0.4541821671520328
9,feature_45,0.12249178342847257,0.059201017690026746,0.20622612958263706
9,feature_46,0.4818975955717004,0.6228408921045656,0.26531305778966335
9,feature_47,0.3609972323127487,0.38302345614119676,0.34066634101416227
9,feature_48,0.4671531741913164,0.17966166921555934,0.13497694599677298
9,feature_49,0.585902093063484,0.9903385097762754,0.32742945420141806
9,feature_50,0.5718560802629303,0.04182191530263835,0.016056707305431038
9,feature_51,0.5883800380556997,0.9229933589072955,0.21370353686957605
9,feature_52,0.4711446981491092,0.7797292093178707,0.27947369362527574
9,feature_53,0.4263730323473447,0.6562965931807307,0.2510426598066119
9,feature_54,0.6197759903130946,1.0025266784667284,0.2393500796127523
9,feature_55,0.6073841030963502,0.955385029510858,0.2236878500327748
9,feature_56,0.43125540563916276,0.43466867063201226,0.18602065424712486
9,feature_57,0.6043980280228335,0.9986191751344883,0.3335807744289439
9,feature_58,0.5838414634146342,0.02632531127032324,0.005349805713677764
9,feature_59,0.5956019719771666,0.916798589256033,0.20983131527963447
9,feature_60,0.4753243383497665,0.7718128255682095,0.27268548941265086
9,feature_61,0.4275038920601971,0.6617424334655571,0.24658189887424506
9,feature_62,0.6388816813700051,1.0082655082744578,0.23476305180268894
9,feature_63,0.6223361010205847,0.9554002964698893,0.21674298728436955
9,feature_64,0.4798693997578274,0.39989270579034614,0.15282539764082823
9,feature_65,0.4191316381248919,0.594410527609213,0.35612782879771204
9,feature_66,0.3892730496453901,0.5171146603952894,0.20026024740914009
9,feature_67,0.38375929769936,0.6105470651217126,0.2891210285710434
9,feature_68,0.3876145995502508,0.6143521829889933,0.27032501349841487
9,feature_69,0.3594014876318976,0.5341061101131327,0.38649445374829283
9,feature_70,0.35966960733437126,0.6229798677239499,0.3226527915068028
9,feature_71,0.3464279536412386,0.611314628163814,0.3389719544324542
9,feature_72,0.3308380902957966,0.48089931768155697,0.3215478014167245
9,feature_73,0.357894395433316,0.5474849671473373,0.27950324975014257
9,feature_74,0.3995243037536759,0.4793662286241159,0.17956172602023862
9,feature_75,0.3510097733956063,0.5514785398243496,0.23027099310651916
9,feature_76,0.3580349420515482,0.5517492456256569,0.21338460373538512
9,feature_77,0.36959652309289054,0.48815124866699205,0.31886775690784264
9,feature_78,0.386397249610794,0.5640069608491376,0.26446588400924054
9,feature_79,0.37227772011762666,0.5590293095106668,0.27397638310936295
9,feature_80,0.3274476734129043,0.44870051698631036,0.25201234434981257
9,feature_81,0.5620372772876665,0.9427415165896337,0.2593960726064062
9,feature_82,0.5382113821138211,0.7214788045272688,0.1846612268589909
9,feature_83,0.6077279017471027,0.8807596042766284,0.1730630290538367
9,feature_84,0.527045493859194,0.7547400683695592,0.2060486365347803
9,feature_85,0.47707792769417057,0.6692579594352661,0.1828209992917311
9,feature_86,0.5889833073862654,0.9554940071069219,0.21894711540123862
9,feature_87,0.5909142016952085,0.9253800395326287,0.20077034406454333
9,feature_88,0.4981988410309635,0.5525031750277638,0.14921145258188606
9,feature_89,0.6247167445078706,1.0029966284469805,0.25676333146536473
9,feature_90,0.5646341463414635,0.7421867074833657,0.17581015482556353
9,feature_91,0.614841722885314,0.9063182198214371,0.18295099034997017
9,feature_92,0.49057472755578624,0.7650669820818734,0.23976699232419166
9,feature_93,0.4478918007265179,0.661098363005592,0.2192360710867611
9,feature_94,0.6729263968171596,1.01493853821088,0.208073417165918
9,feature_95,0.6793353226085452,0.98286337657295,0.18670094491147116
9,feature_96,0.5853572046358761,0.5726549176583569,0.13499501576900605
9,feature_97,0.5768314305483482,0.9207054208645953,0.3608321777855864
9,feature_98,0.4137324857291126,0.6631820294422479,0.3808760456890661
9,feature_99,0.47611788617886175,0.8127334872570356,0.4013471560534536
9,feature_100,0.382894395433316,0.7510124734267184,0.4934520092761213
9,feature_101,0.2968517557516001,0.45754945949013953,0.33525232964893614
9,feature_102,0.6196743642968344,0.9545981346814726,0.27234158684944115
9,feature_103,0.603641238540045,0.8495450198986025,0.22879831472876364
9,feature_104,0.4297872340425532,0.17923518214085477,0.06875584511306371
9,feature_105,0.5978788271925273,0.9337963489904438,0.37356677894594453
9,feature_106,0.4231404601280056,0.6694577049691527,0.4454720116336765
9,feature_107,0.53710646946895,0.8543263214878107,0.3701681379683512
9,feature_108,0.41703208787407026,0.7690026392303924,0.46504701040691393
9,feature_109,0.32840555267254806,0.45610503232274735,0.3088954220696411
9,feature_110,0.6721133886870784,0.9784197571414446,0.2485776416376945
9,feature_111,0.6458571181456496,0.8727035146907015,0.19938926278729177
9,feature_112,0.4541882892233178,0.187570730343472,0.06661302744917087
9,feature_113,0.5837182148417229,0.9678181366340981,0.29213976817702697
9,feature_114,0.5959327970939283,0.7374195832177646,0.16565981080535228
9,feature_115,0.5504346133886872,0.9027036710854525,0.25696857216535224
9,feature_116,0.4318154298564263,0.7425800182887445,0.31200759875414447
9,feature_117,0.4020519806261893,0.671198146970925,0.28426057338557204
9,feature_118,0.588386524822695,0.9701298094448185,0.24308987954881234
9,feature_119,0.60443046185781,0.9403498154117792,0.21127982681220192
9,feature_120,0.5173931845701436,0.5205508686454791,0.13742018703770895
9,feature_121,0.5980474831344058,1.012478190952553,0.28641973709728374
9,feature_122,0.6014270887389725,0.740985292483128,0.1633734601297037
9,feature_123,0.5525557861961599,0.9352556450950712,0.27028440351908306
9,feature_124,0.4307991696938247,0.7546745007483971,0.3310901511787096
9,feature_125,0.39006011070749014,0.7069309409798609,0.32010662141305823
9,feature_126,0.6271125237848123,1.0023459861547557,0.2371741285443028
9,feature_127,0.6427499567548868,0.9585294332730362,0.2063669699016636
9,feature_128,0.5602685521536066,0.529528515691658,0.13312715691052612
10,feature_1,0.09325466106261449,0.10831932614557963,0.7804110500369572
10,feature_2,0.06900608901821317,0.0803452918929025,0.31306769284959607
10,feature_3,0.09216887595646084,0.11334167485185984,0.7953957300445488
10,feature_4,0.10023197542838669,0.12682416688432252,0.8391539951701785
10,feature_5,0.13274194417501886,0.04796086972272012,1.4315037887113093
10,feature_6,0.11260615368035348,0.15789541903544402,0.7047657845391203
10,feature_7,0.13356746416639725,0.05488080812010166,1.101350827045861
10,feature_8,0.0790265653626468,0.40489912739698175,2.2443344145500124
10,feature_9,0.20555178359737036,0.10388578876625751,1.1221680404912222
10,feature_10,0.11212495958616228,0.03656345988675334,0.25830084019827826
10,feature_11,0.17469824334518802,0.12252309517280811,1.0935368639583491
10,feature_12,0.18937601034594254,0.14896515931446253,1.103119655277189
10,feature_13,0.2229938570966699,0.043159682924289434,1.6157658644036048
10,feature_14,0.2282147860760858,0.1698717350688345,1.0278798524265567
10,feature_15,0.2593884039228366,0.07950893459223754,1.8432389162852711
10,feature_16,0.19413487444767752,0.7889167868207595,3.5705576408889077
10,feature_17,0.25813907748679815,0.3703902885680526,1.329299863068597
10,feature_18,0.13877465244099574,0.33561621917399764,1.5777002944282497
10,feature_19,0.2558303696519021,0.39060465066984257,0.9699643036035126
10,feature_20,0.20732756762582177,0.37280841036068385,0.527189300336473
10,feature_21,0.22413433559650828,0.1130768678218461,0.15956509157191168
10,feature_22,0.2335663864640587,0.29984728606854005,1.363498794514692
10,feature_23,0.2656660200452635,0.2607976919246874,1.3845501267094023
10,feature_24,0.3131751805151417,0.14185243561736607,1.6692665983297565
10,feature_25,0.25999110895570643,0.3765125371607638,1.3017602448101955
10,feature_26,0.14744261235046885,0.288379361863199,1.3804985082873134
10,feature_27,0.2483745554477853,0.3538799950460902,0.893458838698939
10,feature_28,0.19974539282250242,0.29958918592663536,0.4182882038021491
10,feature_29,0.21457457700183208,0.05431036935186728,0.05664394393693385
10,feature_30,0.22137999784459528,0.291379936187145,1.2988619262505978
10,feature_31,0.25405674102812803,0.16823146409612144,0.7993295667114626
10,feature_32,0.3224749434206272,0.054420026127515356,0.34097883636323456
10,feature_33,0.09438139885763551,0.29569613436323733,1.5878694257970223
10,feature_34,0.3103995581420411,0.28225591717575915,0.5938961055849481
10,feature_35,0.10031199482702868,0.26792772676018756,1.3368959861432488
10,feature_36,0.04722518590365343,0.01457887337508099,0.7653414021539074
10,feature_37,0.07408449186334735,0.032785495189977414,0.34802486350096246
10,feature_38,0.13219985989869598,0.4597762505021267,1.677847259076598
10,feature_39,0.14521769587240002,0.2548856601878034,0.8983290654943014
10,feature_40,0.12855749541976502,0.03713792196178141,0.24595590894365654
10,feature_41,0.1140268347882315,0.05601698231632918,1.395709863824996
10,feature_42,0.3266173617846751,0.0062887432346584995,0.006894702609263611
10,feature_43,0.0809359844810863,0.006306615316862079,1.1591656361192506
10,feature_44,0.10498464274167474,0.1816845662257238,0.629181303507367
10,feature_45,0.07931943097316524,0.06326438957826094,0.2966789891858343
10,feature_46,0.1151473757948055,0.2015039733236684,1.4540755060243589
10,feature_47,0.1281458131264145,0.19566809660157536,1.3031229499288028
10,feature_48,0.2001562668390991,0.010505776531801231,0.4234295651820003
10,feature_49,0.2830358874878759,0.4252721502763108,1.3799425248265618
10,feature_50,0.10256681754499408,0.00037925797468814305,0.06644851921210704
10,feature_51,0.2412579480547473,0.372169475152582,1.1648235015050628
10,feature_52,0.1826101950641233,0.41418149504987417,0.7317996858550191
10,feature_53,0.1961129970902037,0.4146590366174955,0.6926920405602472
10,feature_54,0.22345942450695122,0.21909700944504987,1.598335934544927
10,feature_55,0.22571155296906997,0.14407342035808177,1.7300787725607696
10,feature_56,0.30412463627546077,0.07942242682172063,1.5386729426449275
